Ticker,Year,Life_Cycle_Stage,Operating_CF,Investing_CF,Financing_CF
ETWO,2024,Maturity,84871000.0,-29252000.0,-14020000.0
ITRN,2020,Data Missing,,,
ITRN,2021,Data Missing,,,
ITRN,2022,Data Missing,,,
ITRN,2023,Data Missing,,,
ITRN,2024,Data Missing,,,
CRSR,2020,Maturity,168953000.0,-10280000.0,-79131000.0
CRSR,2021,Maturity,20192000.0,-20541000.0,-65404000.0
CRSR,2022,Growth,66389000.0,-47034000.0,72609000.0
CRSR,2023,Maturity,89153000.0,-26981000.0,-37387000.0
CRSR,2024,Maturity,35877000.0,-52705000.0,-50680000.0
MGIC,2020,Data Missing,,,
MGIC,2021,Data Missing,,,
MGIC,2022,Data Missing,,,
MGIC,2023,Data Missing,,,
MGIC,2024,Data Missing,,,
NTGR,2020,Maturity,181150000.0,-16836000.0,-8062000.0
NTGR,2021,Shake-out,-4579000.0,-9985000.0,-68124000.0
NTGR,2022,Shake-out,-13732000.0,-79517000.0,-24023000.0
NTGR,2023,Growth,56853000.0,-27433000.0,797000.0
NTGR,2024,Maturity,164797000.0,-26157000.0,-28913000.0
PRCH,2020,Introduction,-48669000.0,-10671000.0,259614000.0
PRCH,2021,Introduction,-34777000.0,-263433000.0,415549000.0
PRCH,2022,Introduction,-17736000.0,-79678000.0,1227000.0
PRCH,2023,Growth,33929000.0,-56253000.0,90951000.0
PRCH,2024,Shake-out,-31682000.0,-45061000.0,-23707000.0
HKD,2020,Data Missing,,,
HKD,2021,Data Missing,,,
HKD,2022,Data Missing,,,
HKD,2023,Data Missing,,,
HKD,2024,Data Missing,,,
AIOT,2020,Maturity,8848000.0,-3298000.0,-3946000.0
AIOT,2021,Introduction,-5390000.0,-3027000.0,16211000.0
AIOT,2022,Maturity,1249000.0,-6330000.0,-282000.0
AIOT,2023,Shake-out,4397000.0,1529000.0,-3706000.0
AIOT,2024,Data Missing,,,
RBBN,2020,Growth,101564000.0,-330073000.0,319303000.0
RBBN,2021,Maturity,19182000.0,-14188000.0,-33683000.0
RBBN,2022,Introduction,-26364000.0,-12136000.0,931000.0
RBBN,2023,Maturity,17087000.0,-9481000.0,-47859000.0
RBBN,2024,Growth,50240000.0,-22868000.0,37706000.0
DAKT,2020,Maturity,10808000.0,-4271000.0,-1978000.0
DAKT,2021,Maturity,66212000.0,-10221000.0,-15585000.0
DAKT,2022,Shake-out,-27035000.0,-31384000.0,-3576000.0
DAKT,2023,Growth,15024000.0,-25388000.0,17568000.0
DAKT,2024,Growth,63241000.0,-21306000.0,15122000.0
ADTN,2020,Decline,-16518000.0,41399000.0,-42977000.0
ADTN,2021,Shake-out,3008000.0,10266000.0,-12958000.0
ADTN,2022,Decline,-44228000.0,55831000.0,52936000.0
ADTN,2023,Introduction,-45604000.0,-32204000.0,58867000.0
ADTN,2024,Maturity,103070000.0,-62208000.0,-50011000.0
MLAB,2020,Growth,26988000.0,-185585000.0,231277000.0
MLAB,2021,Growth,37073000.0,-1992000.0,146228000.0
MLAB,2022,Growth,39223000.0,-305225000.0,52576000.0
MLAB,2023,Maturity,27983000.0,-9494000.0,-33328000.0
MLAB,2024,Growth,44133000.0,-81306000.0,32836000.0
ARRY,2020,Shake-out,-122205000.0,-1338000.0,-129273000.0
ARRY,2021,Introduction,-263187000.0,-15332000.0,537748000.0
ARRY,2022,Growth,141493000.0,-384437000.0,8440000.0
ARRY,2023,Maturity,231955000.0,-16821000.0,-101761000.0
ARRY,2024,Maturity,153980000.0,-9572000.0,-11844000.0
ICHR,2020,Growth,38259000.0,-14597000.0,168625000.0
ICHR,2021,Growth,15272000.0,-289585000.0,96909000.0
ICHR,2022,Growth,31453000.0,-28933000.0,8455000.0
ICHR,2023,Maturity,57632000.0,-15496000.0,-48651000.0
ICHR,2024,Growth,27880000.0,-17636000.0,18470000.0
SMWB,2020,Data Missing,,,
SMWB,2021,Data Missing,,,
SMWB,2022,Data Missing,,,
SMWB,2023,Data Missing,,,
SMWB,2024,Data Missing,,,
IMOS,2020,Data Missing,,,
IMOS,2021,Data Missing,,,
IMOS,2022,Data Missing,,,
IMOS,2023,Data Missing,,,
IMOS,2024,Data Missing,,,
AAOI,2020,Introduction,-44009000.0,-19347000.0,47441000.0
AAOI,2021,Introduction,-11644000.0,-10546000.0,14087000.0
AAOI,2022,Introduction,-14022000.0,-3834000.0,10753000.0
AAOI,2023,Introduction,-7929000.0,-14761000.0,40578000.0
AAOI,2024,Introduction,-69526000.0,-50697000.0,142179000.0
TTGT,2020,Data Missing,,,
TTGT,2021,Data Missing,,,
TTGT,2022,Data Missing,,,
TTGT,2023,Data Missing,,,
TTGT,2024,Data Missing,,,
AOSL,2020,Growth,62315000.0,-60849000.0,37651000.0
AOSL,2021,Maturity,128744000.0,-72539000.0,-18991000.0
AOSL,2022,Growth,218865000.0,-130822000.0,21854000.0
AOSL,2023,Maturity,20473000.0,-109630000.0,-29611000.0
AOSL,2024,Maturity,25710000.0,-35744000.0,-9903000.0
CTLP,2020,Introduction,-14139000.0,-2494000.0,20882000.0
CTLP,2021,Growth,8177000.0,-1828000.0,50074000.0
CTLP,2022,Introduction,-8705000.0,-12226000.0,920000.0
CTLP,2023,Growth,14192000.0,-51865000.0,20475000.0
CTLP,2024,Maturity,27745000.0,-18636000.0,-1058000.0
CEVA,2020,Maturity,15163000.0,-15218000.0,-2113000.0
CEVA,2021,Growth,25804000.0,-16709000.0,3242000.0
CEVA,2022,Maturity,6924000.0,-15116000.0,-3306000.0
CEVA,2023,Decline,-6331000.0,10836000.0,-2770000.0
CEVA,2024,Maturity,3471000.0,-2446000.0,-5573000.0
OSPN,2020,Maturity,14922000.0,-4664000.0,-7060000.0
OSPN,2021,Shake-out,-2745000.0,-10980000.0,-10394000.0
OSPN,2022,Decline,-5759000.0,46587000.0,-7308000.0
OSPN,2023,Shake-out,-10735000.0,-12013000.0,-32094000.0
OSPN,2024,Maturity,55667000.0,-9305000.0,-5244000.0
SHLS,2020,Maturity,54082000.0,-3236000.0,-47855000.0
SHLS,2021,Introduction,-4083000.0,-17035000.0,20602000.0
SHLS,2022,Maturity,39455000.0,-3657000.0,-36589000.0
SHLS,2023,Maturity,91955000.0,-10847000.0,-67167000.0
SHLS,2024,Maturity,80388000.0,-8393000.0,-71191000.0
PRTH,2020,Shake-out,12202000.0,166396000.0,-140943000.0
PRTH,2021,Growth,9377000.0,-451033000.0,871629000.0
PRTH,2022,Growth,70518000.0,-36503000.0,8502000.0
PRTH,2023,Growth,81256000.0,-55748000.0,210105000.0
PRTH,2024,Growth,85609000.0,-35546000.0,147578000.0
DJCO,2020,Shake-out,2336000.0,16123000.0,-126000.0
DJCO,2021,Growth,3286000.0,-19986000.0,2376000.0
DJCO,2022,Introduction,-5261000.0,-36763000.0,42853000.0
DJCO,2023,Maturity,15084000.0,-7261000.0,-153000.0
DJCO,2024,Decline,-89000.0,40534000.0,-47658000.0
RDVT,2020,Growth,6519000.0,-5662000.0,324000.0
RDVT,2021,Growth,8948000.0,-5244000.0,17597000.0
RDVT,2022,Maturity,12459000.0,-8829000.0,-6078000.0
RDVT,2023,Maturity,15071000.0,-9146000.0,-5703000.0
RDVT,2024,Maturity,23960000.0,-9567000.0,-9921000.0
ATGL,2020,Data Missing,,,
ATGL,2021,Data Missing,,,
ATGL,2022,Data Missing,,,
ATGL,2023,Data Missing,,,
ATGL,2024,Data Missing,,,
RCAT,2020,Decline,-811584.0,46327.0,498487.0
RCAT,2021,Introduction,-1399001.0,-48368.0,1488048.0
RCAT,2022,Introduction,-16019320.0,-46603486.0,66430274.0
RCAT,2023,Decline,-29199420.0,29590235.0,-1215325.0
RCAT,2024,Data Missing,,,
GCT,2020,Data Missing,,,
GCT,2021,Maturity,8556000.0,-1825000.0,-2956000.0
GCT,2022,Growth,49656000.0,-709000.0,31887000.0
GCT,2023,Maturity,133452000.0,-90547000.0,-4003000.0
GCT,2024,Maturity,158078000.0,-55419000.0,-24969000.0
CLMB,2020,Maturity,37969000.0,-16805000.0,-6740000.0
CLMB,2021,Maturity,4712000.0,-258000.0,-4399000.0
CLMB,2022,Maturity,4561000.0,-11013000.0,-1832000.0
CLMB,2023,Maturity,42123000.0,-17667000.0,-8950000.0
CLMB,2024,Maturity,33743000.0,-26428000.0,-12961000.0
XRX,2020,Maturity,548000000.0,-246000000.0,-416000000.0
XRX,2021,Maturity,629000000.0,-85000000.0,-1310000000.0
XRX,2022,Maturity,159000000.0,-78000000.0,-822000000.0
XRX,2023,Maturity,686000000.0,-5000000.0,-1202000000.0
XRX,2024,Maturity,511000000.0,-198000000.0,-271000000.0
FARO,2020,Shake-out,21394000.0,13907000.0,11058000.0
FARO,2021,Introduction,-13476000.0,-45740000.0,1582000.0
FARO,2022,Shake-out,-24856000.0,-49897000.0,-997000.0
FARO,2023,Growth,1075000.0,-33490000.0,71275000.0
FARO,2024,Maturity,30629000.0,-3190000.0,-12854000.0
CSIQ,2020,Data Missing,,,
CSIQ,2021,Data Missing,,,
CSIQ,2022,Data Missing,,,
CSIQ,2023,Data Missing,,,
CSIQ,2024,Data Missing,,,
LYTS,2020,Shake-out,29712000.0,17411000.0,-44396000.0
LYTS,2021,Growth,28009000.0,-92958000.0,63578000.0
LYTS,2022,Introduction,-3863000.0,-1573000.0,5633000.0
LYTS,2023,Maturity,49588000.0,-3203000.0,-47149000.0
LYTS,2024,Growth,43392000.0,-55253000.0,14308000.0
AEVA,2020,Introduction,-21231000.0,-855000.0,73000.0
AEVA,2021,Introduction,-82105000.0,-388572000.0,512863000.0
AEVA,2022,Decline,-109911000.0,110890000.0,-369000.0
AEVA,2023,Decline,-118826000.0,69277000.0,20676000.0
AEVA,2024,Decline,-106913000.0,97901000.0,-671000.0
RPAY,2020,Growth,28487000.0,-145980000.0,186097000.0
RPAY,2021,Growth,53330000.0,-397335000.0,313840000.0
RPAY,2022,Maturity,74223000.0,-39541000.0,-17459000.0
RPAY,2023,Maturity,103614000.0,-24088000.0,-28944000.0
RPAY,2024,Maturity,150090000.0,-44853000.0,-12673000.0
BIGC,2020,Introduction,-26529000.0,-1964000.0,239950000.0
BIGC,2021,Introduction,-40300000.0,-186877000.0,305274000.0
BIGC,2022,Introduction,-89357000.0,-116526000.0,209000.0
BIGC,2023,Decline,-24243000.0,2816000.0,1242000.0
BIGC,2024,Shake-out,26254000.0,105293000.0,-114036000.0
PUBM,2020,Growth,24330000.0,-29877000.0,52485000.0
PUBM,2021,Growth,88681000.0,-96723000.0,9359000.0
PUBM,2022,Growth,87212000.0,-81371000.0,4036000.0
PUBM,2023,Maturity,81121000.0,-39018000.0,-55976000.0
PUBM,2024,Shake-out,73425000.0,22314000.0,-73478000.0
INDI,2020,Introduction,-21218000.0,-771000.0,33474000.0
INDI,2021,Introduction,-55819000.0,-84326000.0,340646000.0
INDI,2022,Introduction,-76746000.0,-16273000.0,192659000.0
INDI,2023,Introduction,-104385000.0,-107742000.0,43567000.0
INDI,2024,Introduction,-58601000.0,-19259000.0,209334000.0
CLFD,2020,Maturity,6656000.0,-41000.0,-247000.0
CLFD,2021,Maturity,10903000.0,-13600000.0,-536000.0
CLFD,2022,Growth,2258000.0,-8197000.0,9397000.0
CLFD,2023,Growth,18424000.0,-112247000.0,115002000.0
CLFD,2024,Maturity,22223000.0,-6896000.0,-36906000.0
OUST,2020,Introduction,-729512.0,-200000000.0,201427469.0
OUST,2021,Introduction,-71061000.0,-15229000.0,258304000.0
OUST,2022,Introduction,-110690000.0,-5147000.0,55602000.0
OUST,2023,Decline,-137890000.0,50601000.0,15657000.0
OUST,2024,Decline,-33694000.0,14652000.0,15393000.0
CCSI,2020,Maturity,238789000.0,-60921000.0,-179089000.0
CCSI,2021,Maturity,233675000.0,-42471000.0,-247773000.0
CCSI,2022,Maturity,83149000.0,-43275000.0,-10623000.0
CCSI,2023,Maturity,114113000.0,-40461000.0,-81657000.0
CCSI,2024,Maturity,121747000.0,-33440000.0,-138619000.0
TRAK,2020,Maturity,4196139.0,-650422.0,-1809810.0
TRAK,2021,Maturity,5401815.0,-318873.0,-1357950.0
TRAK,2022,Shake-out,6101617.0,1323262.0,-10034253.0
TRAK,2023,Maturity,8860019.0,-903187.0,-5426901.0
TRAK,2024,Maturity,6964401.0,-100707.0,-5700711.0
KULR,2020,Introduction,-2730253.0,-46087.0,11547623.0
KULR,2021,Introduction,-6805674.0,-2737235.0,15526070.0
KULR,2022,Introduction,-17354125.0,-4647974.0,17472361.0
KULR,2023,Introduction,-11965387.0,-1046113.0,3872701.0
KULR,2024,Introduction,-17341675.0,-21596192.0,67574961.0
GRRR,2020,Data Missing,,,
GRRR,2021,Data Missing,,,
GRRR,2022,Data Missing,,,
GRRR,2023,Data Missing,,,
GRRR,2024,Data Missing,,,
IMXI,2020,Shake-out,-880000.0,-4062000.0,-6160000.0
IMXI,2021,Maturity,78098000.0,-10773000.0,-9616000.0
IMXI,2022,Growth,15174000.0,-12529000.0,14058000.0
IMXI,2023,Maturity,143525000.0,-18280000.0,-37120000.0
IMXI,2024,Maturity,53085000.0,-43946000.0,-114204000.0
ALNT,2020,Growth,24838000.0,-24099000.0,7489000.0
ALNT,2021,Growth,25402000.0,-60970000.0,35832000.0
ALNT,2022,Growth,5596000.0,-60011000.0,63605000.0
ALNT,2023,Maturity,45038000.0,-22607000.0,-21317000.0
ALNT,2024,Maturity,41850000.0,-34914000.0,-843000.0
GILT,2020,Data Missing,,,
GILT,2021,Data Missing,,,
GILT,2022,Data Missing,,,
GILT,2023,Data Missing,,,
GILT,2024,Data Missing,,,
LASR,2020,Maturity,13041000.0,-24539000.0,-3767000.0
LASR,2021,Introduction,-7443000.0,-21853000.0,73742000.0
LASR,2022,Shake-out,-14542000.0,-72381000.0,-1306000.0
LASR,2023,Maturity,10091000.0,-14100000.0,-859000.0
LASR,2024,Decline,-2359000.0,16690000.0,-1303000.0
MITK,2020,Growth,24122000.0,-24706000.0,3403000.0
MITK,2021,Growth,37341000.0,-170488000.0,143680000.0
MITK,2022,Shake-out,21119000.0,1700000.0,-21143000.0
MITK,2023,Growth,31586000.0,-6784000.0,1701000.0
MITK,2024,Shake-out,31688000.0,28746000.0,-25882000.0
BAND,2020,Growth,4518000.0,-455085000.0,346891000.0
BAND,2021,Shake-out,40803000.0,2833000.0,207027000.0
BAND,2022,Maturity,34906000.0,-133449000.0,-120005000.0
BAND,2023,Shake-out,39001000.0,30849000.0,-52775000.0
BAND,2024,Maturity,83883000.0,-1442000.0,-131273000.0
WOLF,2020,Introduction,-29000000.0,-486900000.0,464300000.0
WOLF,2021,Introduction,-125500000.0,-448600000.0,504100000.0
WOLF,2022,Introduction,-154200000.0,-391000000.0,615900000.0
WOLF,2023,Introduction,-142600000.0,-1147000000.0,2597100000.0
WOLF,2024,Introduction,-725600000.0,-1943300000.0,1958000000.0
LSAK,2020,Decline,-46045000.0,223117000.0,-48838000.0
LSAK,2021,Decline,-58371000.0,47775000.0,-13081000.0
LSAK,2022,Introduction,-37198000.0,-193688000.0,122259000.0
LSAK,2023,Maturity,410000.0,-16458000.0,-19121000.0
LSAK,2024,Maturity,28789000.0,-16415000.0,-7113000.0
OOMA,2020,Decline,-7564000.0,2866000.0,1008000.0
OOMA,2021,Shake-out,4367000.0,229000.0,1022000.0
OOMA,2022,Growth,6655000.0,-4887000.0,601000.0
OOMA,2023,Growth,8773000.0,-6146000.0,1843000.0
OOMA,2024,Growth,12273000.0,-35328000.0,16454000.0
SKYT,2020,Data Missing,,,
SKYT,2021,Maturity,96195000.0,-88177000.0,-5187000.0
SKYT,2022,Introduction,-55680000.0,-29823000.0,90984000.0
SKYT,2023,Maturity,10081000.0,-10489000.0,-11235000.0
SKYT,2024,Data Missing,,,
CNDT,2020,Maturity,161000000.0,-134000000.0,-74000000.0
CNDT,2021,Maturity,243000000.0,-142000000.0,-132000000.0
CNDT,2022,Shake-out,144000000.0,173000000.0,-131000000.0
CNDT,2023,Maturity,89000000.0,-93000000.0,-81000000.0
CNDT,2024,Decline,-50000000.0,795000000.0,-877000000.0
DOMO,2020,Introduction,-80219000.0,-23815000.0,7984000.0
DOMO,2021,Decline,-15872000.0,12240000.0,13095000.0
DOMO,2022,Maturity,379000.0,-6517000.0,-561000.0
DOMO,2023,Introduction,-10890000.0,-7996000.0,2424000.0
DOMO,2024,Growth,2583000.0,-11760000.0,3471000.0
NVTS,2020,Introduction,-159974.0,-253000000.0,255056144.0
NVTS,2021,Introduction,-41700000.0,-3466000.0,274549000.0
NVTS,2022,Shake-out,-44497000.0,-107608000.0,-5810000.0
NVTS,2023,Introduction,-41379000.0,-5782000.0,89663000.0
NVTS,2024,Introduction,-58823000.0,-9271000.0,3495000.0
CRNC,2020,Growth,44789000.0,-30675000.0,121553000.0
CRNC,2021,Maturity,74389000.0,-41631000.0,-41505000.0
CRNC,2022,Shake-out,-2138000.0,-10565000.0,-19606000.0
CRNC,2023,Shake-out,7498000.0,5820000.0,-5334000.0
CRNC,2024,Shake-out,17196000.0,4379000.0,225000.0
MFH,2020,Data Missing,,,
MFH,2021,Data Missing,,,
MFH,2022,Data Missing,,,
MFH,2023,Data Missing,,,
MFH,2024,Data Missing,,,
NNDM,2020,Data Missing,,,
NNDM,2021,Data Missing,,,
NNDM,2022,Data Missing,,,
NNDM,2023,Data Missing,,,
NNDM,2024,Data Missing,,,
RXT,2020,Growth,116700000.0,-128400000.0,29900000.0
RXT,2021,Maturity,370800000.0,-69000000.0,-132200000.0
RXT,2022,Maturity,246700000.0,-97900000.0,-187000000.0
RXT,2023,Maturity,374900000.0,-96000000.0,-312800000.0
RXT,2024,Maturity,39900000.0,-86600000.0,-3000000.0
IBEX,2020,Data Missing,,,
IBEX,2021,Growth,16077000.0,-20823000.0,40899000.0
IBEX,2022,Maturity,40006000.0,-25919000.0,-22133000.0
IBEX,2023,Maturity,41859000.0,-19037000.0,-13614000.0
IBEX,2024,Maturity,35900000.0,-8855000.0,-21733000.0
KLTR,2020,Maturity,5804000.0,-2746000.0,-1847000.0
KLTR,2021,Introduction,-22110000.0,-5242000.0,143368000.0
KLTR,2022,Shake-out,-46828000.0,-49757000.0,-529000.0
KLTR,2023,Introduction,-8303000.0,-1583000.0,109000.0
KLTR,2024,Maturity,12233000.0,-12414000.0,-3534000.0
POET,2020,Data Missing,,,
POET,2021,Data Missing,,,
POET,2022,Data Missing,,,
POET,2023,Data Missing,,,
POET,2024,Data Missing,,,
BZAI,2020,Data Missing,,,
BZAI,2021,Growth,100269.0,-291812500.0,293251779.0
BZAI,2022,Data Missing,-1372570.0,,-144746.0
BZAI,2023,Decline,-2335341.0,230122112.0,-226965690.0
BZAI,2024,Decline,-2770927.0,1800201.0,886255.0
XPER,2020,Decline,-23777000.0,26522000.0,34244000.0
XPER,2021,Introduction,-23453000.0,-21480000.0,83330000.0
XPER,2022,Introduction,-28445000.0,-64846000.0,135751000.0
XPER,2023,Growth,62000.0,-12933000.0,7052000.0
XPER,2024,Decline,-55340000.0,50820000.0,-19350000.0
RMNI,2020,Growth,42103000.0,-1483000.0,6375000.0
RMNI,2021,Maturity,66945000.0,-2108000.0,-26565000.0
RMNI,2022,Maturity,34898000.0,-24445000.0,-13568000.0
RMNI,2023,Shake-out,12467000.0,3077000.0,-6892000.0
RMNI,2024,Decline,-38849000.0,6448000.0,14016000.0
MVIS,2020,Decline,-16075000.0,123000.0,26977000.0
MVIS,2021,Introduction,-29404000.0,-35318000.0,131164000.0
MVIS,2022,Introduction,-38019000.0,-38073000.0,14307000.0
MVIS,2023,Decline,-67090000.0,21822000.0,72438000.0
MVIS,2024,Decline,-68540000.0,2672000.0,72890000.0
NVEC,2020,Shake-out,15895773.0,5251629.0,-19959112.0
NVEC,2021,Shake-out,13364832.0,8424873.0,-19427959.0
NVEC,2022,Shake-out,12503679.0,7015421.0,-19496930.0
NVEC,2023,Maturity,19091498.0,-8527108.0,-19344004.0
NVEC,2024,Shake-out,18247411.0,9580084.0,-19213841.0
APPS,2020,Growth,31377000.0,-46717000.0,26175000.0
APPS,2021,Maturity,62795000.0,-37808000.0,-15216000.0
APPS,2022,Growth,84738000.0,-172002000.0,185243000.0
APPS,2023,Maturity,113376000.0,-35065000.0,-128288000.0
APPS,2024,Maturity,28677000.0,-43848000.0,-29300000.0
LAES,2020,Data Missing,,,
LAES,2021,Data Missing,,,
LAES,2022,Data Missing,,,
LAES,2023,Data Missing,,,
LAES,2024,Data Missing,,,
DDD,2020,Shake-out,-20121000.0,-11733000.0,-19480000.0
DDD,2021,Shake-out,48147000.0,260555000.0,405800000.0
DDD,2022,Shake-out,-70021000.0,-308355000.0,-13815000.0
DDD,2023,Decline,-80695000.0,124784000.0,-106469000.0
DDD,2024,Shake-out,-44887000.0,-19025000.0,-91265000.0
API,2020,Data Missing,,,
API,2021,Data Missing,,,
API,2022,Data Missing,,,
API,2023,Data Missing,,,
API,2024,Data Missing,,,
NRDY,2020,Introduction,-6654000.0,-2874000.0,12293000.0
NRDY,2021,Introduction,-38891000.0,-5163000.0,159250000.0
NRDY,2022,Shake-out,-48002000.0,-5317000.0,-1000000.0
NRDY,2023,Shake-out,-7560000.0,-6887000.0,-1940000.0
NRDY,2024,Shake-out,-15603000.0,-6863000.0,0.0
AUDC,2020,Data Missing,,,
AUDC,2021,Data Missing,,,
AUDC,2022,Data Missing,,,
AUDC,2023,Data Missing,,,
AUDC,2024,Data Missing,,,
VPG,2020,Maturity,35313000.0,-21810000.0,-5031000.0
VPG,2021,Growth,33537000.0,-64046000.0,18816000.0
VPG,2022,Maturity,33029000.0,-20837000.0,-3631000.0
VPG,2023,Maturity,45893000.0,-15100000.0,-35935000.0
VPG,2024,Maturity,19815000.0,-12901000.0,-9399000.0
CAN,2020,Data Missing,,,
CAN,2021,Data Missing,,,
CAN,2022,Data Missing,,,
CAN,2023,Data Missing,,,
CAN,2024,Data Missing,,,
EXFY,2020,Growth,7585000.0,-4295000.0,8787000.0
EXFY,2021,Growth,5486000.0,-7614000.0,80565000.0
EXFY,2022,Maturity,32876000.0,-2199000.0,-8282000.0
EXFY,2023,Maturity,1559000.0,-7294000.0,-45317000.0
EXFY,2024,Maturity,23877000.0,-7628000.0,-22073000.0
UIS,2020,Decline,-681200000.0,1041600000.0,5100000.0
UIS,2021,Maturity,132500000.0,-360300000.0,-105500000.0
UIS,2022,Maturity,12700000.0,-131400000.0,-21600000.0
UIS,2023,Maturity,74200000.0,-69600000.0,-17300000.0
UIS,2024,Maturity,135100000.0,-97400000.0,-18100000.0
DMRC,2020,Introduction,-19938000.0,-34264000.0,62685000.0
DMRC,2021,Decline,-26116000.0,25981000.0,-5772000.0
DMRC,2022,Decline,-44408000.0,3757000.0,60499000.0
DMRC,2023,Decline,-21995000.0,12561000.0,-2760000.0
DMRC,2024,Introduction,-26572000.0,-11282000.0,28765000.0
VLN,2020,Data Missing,,,
VLN,2021,Data Missing,,,
VLN,2022,Data Missing,,,
VLN,2023,Data Missing,,,
VLN,2024,Data Missing,,,
ASUR,2020,Growth,2235000.0,-19407000.0,208097000.0
ASUR,2021,Maturity,1378000.0,-36970000.0,-90650000.0
ASUR,2022,Maturity,13674000.0,-35999000.0,-12376000.0
ASUR,2023,Growth,18900000.0,-29525000.0,24205000.0
ASUR,2024,Maturity,9388000.0,-19256000.0,-22042000.0
AEHR,2020,Introduction,-2024000.0,-163000.0,2172000.0
AEHR,2021,Introduction,-2701000.0,-227000.0,1960000.0
AEHR,2022,Growth,1508000.0,-416000.0,25761000.0
AEHR,2023,Growth,10011000.0,-18656000.0,7322000.0
AEHR,2024,Shake-out,1756000.0,17251000.0,139000.0
BLZE,2020,Maturity,12819000.0,-4973000.0,-8748000.0
BLZE,2021,Growth,3520000.0,-11190000.0,106606000.0
BLZE,2022,Shake-out,-13781000.0,-73854000.0,-6212000.0
BLZE,2023,Decline,-7350000.0,21657000.0,-8842000.0
BLZE,2024,Data Missing,,,
AIP,2020,Growth,2163000.0,-5147000.0,790000.0
AIP,2021,Introduction,-814000.0,-1359000.0,76254000.0
AIP,2022,Shake-out,-6767000.0,-37481000.0,-4154000.0
AIP,2023,Shake-out,-15729000.0,-4691000.0,-2919000.0
AIP,2024,Decline,-720000.0,970000.0,-262000.0
OCFT,2020,Data Missing,,,
OCFT,2021,Data Missing,,,
OCFT,2022,Data Missing,,,
OCFT,2023,Data Missing,,,
OCFT,2024,Data Missing,,,
ALLT,2020,Data Missing,,,
ALLT,2021,Data Missing,,,
ALLT,2022,Data Missing,,,
ALLT,2023,Data Missing,,,
ALLT,2024,Data Missing,,,
IMMR,2020,Shake-out,22000.0,2953000.0,-29931000.0
IMMR,2021,Growth,17449000.0,-87684000.0,62203000.0
IMMR,2022,Maturity,40146000.0,-29405000.0,-13411000.0
IMMR,2023,Shake-out,20600000.0,3398000.0,-16747000.0
IMMR,2024,Data Missing,,,
BKSY,2020,Introduction,-31674000.0,-9770000.0,3444000.0
BKSY,2021,Introduction,-53872000.0,-63614000.0,275017000.0
BKSY,2022,Shake-out,-44456000.0,-81579000.0,-5053000.0
BKSY,2023,Introduction,-17421000.0,-15211000.0,29050000.0
BKSY,2024,Introduction,-6384000.0,-68330000.0,55658000.0
XNET,2020,Data Missing,,,
XNET,2021,Data Missing,,,
XNET,2022,Data Missing,,,
XNET,2023,Data Missing,,,
XNET,2024,Data Missing,,,
TBCH,2020,Maturity,51049000.0,-5663000.0,-7412000.0
TBCH,2021,Shake-out,-327000.0,-8121000.0,-56000.0
TBCH,2022,Introduction,-41846000.0,-3549000.0,19706000.0
TBCH,2023,Maturity,27044000.0,-2159000.0,-17846000.0
TBCH,2024,Growth,5761000.0,-82208000.0,71051000.0
AVNW,2020,Maturity,17493000.0,-4608000.0,-2545000.0
AVNW,2021,Maturity,17298000.0,-2847000.0,-8048000.0
AVNW,2022,Maturity,2789000.0,-7787000.0,-4874000.0
AVNW,2023,Shake-out,-1644000.0,-11947000.0,-681000.0
AVNW,2024,Growth,30540000.0,-35223000.0,48701000.0
EGHT,2020,Introduction,-93905000.0,-106294000.0,72095000.0
EGHT,2021,Introduction,-14066000.0,-36321000.0,13192000.0
EGHT,2022,Growth,34680000.0,-159978000.0,105425000.0
EGHT,2023,Shake-out,48786000.0,6050000.0,-37784000.0
EGHT,2024,Shake-out,78985000.0,8546000.0,-83411000.0
PDYN,2020,Introduction,-16882000.0,-950000.0,42301000.0
PDYN,2021,Introduction,-42103000.0,-4688000.0,230241000.0
PDYN,2022,Shake-out,-65391000.0,-109045000.0,-7519000.0
PDYN,2023,Decline,-76620000.0,64682000.0,-82000.0
PDYN,2024,Decline,-22627000.0,6876000.0,23800000.0
LAW,2020,Introduction,-22712000.0,-1904000.0,59961000.0
LAW,2021,Introduction,-21642000.0,-3107000.0,221657000.0
LAW,2022,Introduction,-46014000.0,-9688000.0,3469000.0
LAW,2023,Introduction,-25531000.0,-20035000.0,1873000.0
LAW,2024,Shake-out,-8749000.0,-78035000.0,-19996000.0
HPAI,2020,Data Missing,,,
HPAI,2021,Data Missing,,,
HPAI,2022,Data Missing,,,
HPAI,2023,Data Missing,,,
HPAI,2024,Data Missing,,,
SSTI,2020,Maturity,11209000.0,-18758000.0,-956000.0
SSTI,2021,Maturity,9822000.0,-7884000.0,-2266000.0
SSTI,2022,Maturity,12184000.0,-15539000.0,-1749000.0
SSTI,2023,Growth,10951000.0,-16485000.0,795000.0
SSTI,2024,Maturity,22220000.0,-6432000.0,-8247000.0
MEI,2020,Growth,140600000.0,-44500000.0,41700000.0
MEI,2021,Maturity,179800000.0,-24800000.0,-142900000.0
MEI,2022,Maturity,98800000.0,-37400000.0,-114600000.0
MEI,2023,Growth,132800000.0,-153100000.0,3200000.0
MEI,2024,Maturity,47500000.0,-17500000.0,-18900000.0
